track_id,track_name,artist_name,album_name,release_date,genre,duration_ms,popularity,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,country,explicit,label,release_year,release_month,release_day_of_week,duration_minutes,popularity_category,loudness_category,key_name,mode_name,is_explicit_bool,release_quarter,is_weekend_release,log_stream_count,upbeat_score,artist_track_count
cdde45e3-8142-41cf-9487-29a1df7e3f2b,Lights,The Dawns,Hidden Waves,2023-10-23,Pop,136006,1,0.6302,0.8182,5,-6.76,1,0.0022,133.71,724,US,True,Horizon Records,2023,10,Monday,2.27,Low,Moderate,F,Major,True,Q4,False,6.5862,0.6847,750
3d2653d7-414d-4a0e-b90a-95696e4973e5,Keys,ValeGlass,The Heavy Chronicles,2024-07-10,Pop,170237,6,0.8244,0.5233,10,-10.58,1,0.0523,124.12,3047,AU,False,Neon Label,2024,7,Wednesday,2.84,Low,Moderate,A#,Major,False,Q3,False,8.0222,0.6307,981
2653ec32-487b-452e-b86a-1cb830cfbae8,Eternal,Knot Hart,Heavy,2025-09-22,R&B,228289,13,0.6544,0.4486,1,-6.76,0,0.0228,107.2,5522,FR,True,Island Records,2025,9,Monday,3.8,Low,Moderate,C#,Minor,True,Q3,False,8.6167,0.5086,12111
99de2a16-4b8f-4611-a226-7ce4a197c77a,Circles,IsleEyre,Wild Keys,2024-05-08,Pop,112646,49,0.801,0.6335,0,-10.07,1,0.0315,110.52,170795,IN,True,Bedroom Records,2024,5,Wednesday,1.88,Medium,Moderate,C,Major,True,Q2,False,12.0482,0.646,5271
08bb4758-97de-4843-a3e6-b294c5c8f490,Neon,Knot Hart,The Gentle Sessions,2020-07-07,R&B,286926,19,0.78,0.4317,3,-3.19,1,0.0063,103.65,17117,IT,False,Def Jam Recordings,2020,7,Tuesday,4.78,Low,Loud,D#,Major,False,Q3,False,9.7479,0.547,12111
a19540e0-bd97-491e-9e4f-851361bc0c17,Wicked Angels,Ethereal,Endless Doors,2025-07-12,Rock,245498,22,0.6377,0.5932,6,-7.52,0,0.0239,113.63,5390,US,False,Stardust Label,2025,7,Saturday,4.09,Low,Moderate,F#,Minor,False,Q3,True,8.5925,0.569,3232
ac3a5a08-aaef-41ec-a4a0-47d31496ac31,Deep,Knot Hart,Heavy II,2024-02-11,R&B,230983,14,0.6228,0.5707,11,-9.19,1,0.0172,105.84,1489,KR,True,Catalyst Records,2024,2,Sunday,3.85,Low,Moderate,B,Major,True,Q1,True,7.3065,0.5429,12111
a86d6fe0-c3c3-4b3e-87fa-7c216a310518,Mirrors,ValeGlass,Distant IV,2025-03-19,Pop,237655,37,0.5933,0.3584,3,-10.79,0,0.0426,133.76,16941,MX,False,Interscope Records,2025,3,Wednesday,3.96,Medium,Moderate,D#,Minor,False,Q1,False,9.7376,0.4861,981
0b2751fd-3610-47f8-afbb-a68bece1df44,Soul,Nirvana,Paper III,2020-02-27,R&B,277068,47,0.5118,0.5669,7,-10.52,1,0.0085,102.82,68373,DE,False,Pulse Records,2020,2,Thursday,4.62,Medium,Moderate,G,Major,False,Q1,False,11.1327,0.4927,328
46c5a88e-37dd-420b-a9f0-c0c74ba09abf,Chasing Roads,ElaraRain,Frozen V,2024-02-16,Rock,184738,37,0.5658,0.6808,5,-10.8,1,0.1527,129.23,79428,CO,False,Midnight Records,2024,2,Friday,3.08,Medium,Moderate,F,Major,False,Q1,False,11.2826,0.5975,1111
d1f1e253-fad3-44b7-8b59-a2530e0296ce,The Shadows,Sterling Zen,Crimson,2020-11-08,Folk,239349,4,0.421,0.4999,1,-7.43,0,0.0629,119.42,1143,GB,False,Nova Records,2020,11,Sunday,3.99,Low,Moderate,C#,Minor,False,Q4,True,7.0423,0.4532,2268
ef193ab6-b2aa-41a7-9935-7ae34f49a117,Hollow Midnight Streets,Ethereal,Lost Tears,2023-09-08,Pop,258573,82,0.5397,0.6551,4,-6.15,0,0.0198,109.95,3649756,US,False,Atlantic Records,2023,9,Friday,4.31,Very High,Moderate,E,Minor,False,Q3,False,15.1102,0.5493,3232
42328362-13fe-4b08-a13f-25b051183562,Blinding,OpalOak,Endless Love,2025-07-31,Trap,206945,14,0.672,0.6959,9,-7.09,1,0.0105,140.24,4935,US,False,RCA Records,2025,7,Thursday,3.45,Low,Moderate,A,Major,False,Q3,False,8.5043,0.6618,71
1c3365c5-db35-4e7e-93e0-09cc688cda72,Deep Rain,Knot Hart,The Vivid Records,2022-08-12,R&B,262977,1,0.6735,0.6009,9,-10.23,1,0.1423,126.7,1971,BR,False,Echo Studios,2022,8,Friday,4.38,Low,Moderate,A,Major,False,Q3,False,7.5868,0.605,12111
de51fe9a-c4b7-433b-9c8a-f89975745fe3,Distant Keys,LolaOre,Jagged Shadows,2023-12-28,Punk,215901,35,0.4108,0.7714,10,-5.18,1,0.0032,170.86,22747,US,False,Midnight Records,2023,12,Thursday,3.6,Medium,Loud,A#,Major,False,Q4,False,10.0322,0.6313,199
e7e09caf-73af-4622-bc07-ff0d7bef4d46,Ghosts,GroveBlack,Horizons,2020-12-06,Pop,231502,11,0.6685,0.42,9,-10.0,1,0.0055,104.97,1062,US,False,Stardust Label,2020,12,Sunday,3.86,Low,Moderate,A,Major,False,Q4,True,6.9689,0.4996,160
67fa133f-8a63-405f-8db4-8940d8535beb,Drowning Nights,Sterling Zen,Dark,2020-12-27,Folk,303169,59,0.373,0.1905,2,-12.19,1,0.0463,130.99,951991,CL,False,Republic Records,2020,12,Sunday,5.05,High,Quiet,D,Major,False,Q4,True,13.7663,0.3268,2268
1334a59e-21ec-4f02-b9d0-931ff174bab4,Eyes,IsleEyre,Verses,2020-12-02,Pop,216256,13,0.7276,0.8437,1,-5.67,0,0.0419,119.23,2255,US,False,Def Jam Recordings,2020,12,Wednesday,3.6,Low,Loud,C#,Minor,False,Q4,False,7.7213,0.7131,5271
5a3f95a8-0d13-447f-a473-5e88c2ff46a7,Broken Roads,Rocco Ore,Midnight Heart,2025-08-24,R&B,166978,18,0.6025,0.5356,3,-11.62,1,0.0371,108.36,18829,US,False,Neon Label,2025,8,Sunday,2.78,Low,Moderate,D#,Major,False,Q3,True,9.8432,0.5243,1709
f0f4e72e-eabb-4fc5-be68-4a5bc6e610cb,The Scars,Knot Hart,Jagged II,2021-01-18,Hip-Hop,173225,34,0.8909,0.7111,0,-5.16,1,0.0046,129.73,30440,IN,True,Prism Audio,2021,1,Monday,2.89,Medium,Loud,C,Major,True,Q1,False,10.3235,0.7404,12111
63167ab5-0b54-4a18-8108-b30045ca5ce2,Silver,Knot Hart,The Cloudy Notes,2022-08-13,Trap,174988,17,0.8118,0.703,6,-4.96,0,0.0252,148.15,6837,GB,False,Bedroom Records,2022,8,Saturday,2.92,Low,Loud,F#,Minor,False,Q3,True,8.8303,0.7318,12111
a8e8d021-4baa-42f0-959f-7fa3009fd7c7,Frozen Scars,Knot Hart,The Silver Stories,2020-10-02,R&B,198489,8,0.803,0.6422,1,-5.39,1,0.0435,91.23,1382,BR,False,Independent,2020,10,Friday,3.31,Low,Loud,C#,Major,False,Q4,False,7.232,0.6227,12111
cc2457ef-66d4-48af-adbd-ae9589cff150,The Whispers,Knot Hart,Dimensions,2023-11-16,R&B,202080,37,0.5619,0.5663,11,-8.81,1,0.0373,64.48,62071,IN,False,Atlantic Records,2023,11,Thursday,3.37,Medium,Moderate,B,Major,False,Q4,False,11.0361,0.4577,12111
e257fd92-0c70-44b8-9d50-6692e8ce4b51,Blinding Paradise,SethStone,Bitter Winds,2025-06-11,Metal,187931,52,0.209,1.0,10,-2.46,0,0.0301,160.55,314423,CL,True,Columbia Records,2025,6,Wednesday,3.13,High,Loud,A#,Minor,True,Q2,False,12.6585,0.6272,1486
9b675727-6434-4743-9e58-99daa1a2807f,Raw,The Drakes,The Distant Files,2023-01-11,K-Pop,230355,60,0.8021,0.8049,4,-9.2,1,0.0147,144.82,79292,KR,False,Universal Music Group,2023,1,Wednesday,3.84,High,Moderate,E,Major,False,Q1,False,11.2809,0.764,62
0bb0707e-2855-408b-8622-704a96e4846b,Glowing Ghosts,Knot Hart,The Jagged Sessions,2025-10-07,R&B,117435,21,0.8474,0.6862,0,-6.41,1,0.0144,94.51,9580,PH,True,Stardust Label,2025,10,Tuesday,1.96,Low,Moderate,C,Major,True,Q4,False,9.1675,0.6627,12111
4d181d00-ae60-43f8-a37a-ba73f3acc2a0,Keys,Zenith System,Vivid,2024-10-21,Indie,206315,28,0.59,0.3901,8,-12.68,0,0.1177,121.42,45586,IT,True,RCA Records,2024,10,Monday,3.44,Medium,Quiet,G#,Minor,True,Q4,False,10.7274,0.4798,20
e2db687d-c77a-4c12-9933-2d3345113b59,Frozen Heavy Roads,Ruby Ridge,Urban Islands,2025-10-12,K-Pop,219666,25,0.6007,0.8983,5,-6.38,1,0.058,117.7,14522,ZA,False,Pulse Records,2025,10,Sunday,3.66,Medium,Moderate,F,Major,False,Q4,True,9.5835,0.682,9
9cdc440a-7328-4e4e-9f91-68222bdaf694,Doors,Silk Rain,Jagged Ghosts,2020-11-03,EDM,201678,69,0.8292,1.0,1,-2.69,1,0.0322,119.6,591465,US,False,Island Records,2020,11,Tuesday,3.36,High,Loud,C#,Major,False,Q4,False,13.2904,0.8168,11
0ec742c4-47c5-4617-b21b-a86325f3a0c0,Silver Crimson Echoes,KnoxWilde,Volume,2025-03-14,Metal,195824,28,0.5589,0.8164,1,-4.36,1,0.001,143.65,25278,US,False,Cipher Music,2025,3,Friday,3.26,Medium,Loud,C#,Major,False,Q1,False,10.1377,0.6696,68
3a1f085b-e905-4ba3-821c-ad95662a08f3,Electric Crystal Lights,Ethereal,Tales,2025-08-30,Pop,247639,16,0.7075,0.6331,0,-7.17,1,0.0276,97.48,9291,PL,False,Wavelength Records,2025,8,Saturday,4.13,Low,Moderate,C,Major,False,Q3,True,9.1369,0.5898,3232
33bac756-ff59-4539-9b78-673cbe062f05,Fleeting Mirrors,Knot Hart,Reflections,2024-09-29,R&B,212951,2,0.9421,0.5379,7,-9.4,1,0.0005,123.5,6678,GB,True,Spectrum Music,2024,9,Sunday,3.55,Low,Moderate,G,Major,True,Q3,True,8.8067,0.6827,12111
68e92a5f-3fac-4706-bdaa-04bba425c084,Flames,Frost Nova,The Burning Horizons,2022-04-02,Latin,214826,30,0.7616,0.6637,11,-4.89,0,0.0025,112.85,21649,NG,False,Stardust Label,2022,4,Saturday,3.58,Medium,Loud,B,Minor,False,Q2,True,9.9828,0.6456,862
1e81a6e5-4b04-4ba7-9b6f-b03a568dc80d,Shattered Wicked Winds,ValeGlass,Shattered V,2024-11-13,Pop,333848,23,0.9109,0.6449,11,-5.59,1,0.0451,106.38,28366,ES,True,Stardust Label,2024,11,Wednesday,5.56,Low,Loud,B,Major,True,Q4,False,10.253,0.6886,981
d578f855-b282-4e02-96f8-2347296a52e8,Keys,The Drakes,Gentle I,2022-01-27,K-Pop,241763,35,0.9534,0.989,9,-2.53,0,0.0239,123.9,101464,US,False,Indie Collective,2022,1,Thursday,4.03,Medium,Loud,A,Minor,False,Q1,False,11.5275,0.8682,62
c0c26cd7-e40c-46de-8ab7-928c71ab78ff,Raw Neon Fire,Skye Glass,Shattered III,2020-04-05,K-Pop,256800,32,0.6528,0.6875,1,-5.44,1,0.0019,116.61,31817,PL,True,Warner Music Group,2020,4,Sunday,4.28,Medium,Loud,C#,Major,True,Q2,True,10.3678,0.617,9
ae2df349-2efc-4801-9f3b-9fef9d2f70ad,Midnight Floors,SethStone,Paper V,2025-02-26,Metal,239533,39,0.3389,0.9398,9,-4.67,1,0.501,152.93,98443,US,False,RCA Records,2025,2,Wednesday,3.99,Medium,Loud,A,Major,False,Q1,False,11.4972,0.6442,1486
42e67f25-9f52-4f7a-86b0-b67d6eaafd7c,Wild Demons,IsleEyre,The Jagged Horizons,2021-07-10,Pop,246917,30,0.6298,0.4304,5,-11.13,0,0.1024,141.11,38517,US,False,Echo Studios,2021,7,Saturday,4.12,Medium,Moderate,F,Minor,False,Q3,True,10.5589,0.54,5271
10a33ef1-22b8-46b1-ae96-2b302f3793dc,Keys,Knot Hart,Revolutions,2021-05-06,R&B,272455,12,0.7972,0.4221,7,-11.18,0,0.018,98.97,4561,US,False,Independent,2021,5,Thursday,4.54,Low,Moderate,G,Minor,False,Q2,False,8.4255,0.5434,12111
c61e2117-31e8-49d9-a1a9-c7655c951c97,Echoes,Knot Hart,Twisted,2024-02-05,R&B,202254,36,0.5293,0.4764,6,-8.78,0,0.0247,80.65,47105,BR,False,Def Jam Recordings,2024,2,Monday,3.37,Medium,Moderate,F#,Minor,False,Q1,False,10.7602,0.4318,12111
a6f61d0c-dd99-42c6-bc58-fa4cb0799f72,Jumping Circles,SethStone,Liquid,2020-01-12,Hip-Hop,232010,39,0.7051,0.5683,5,-11.43,0,0.0357,131.01,10962,SE,False,RCA Records,2020,1,Sunday,3.87,Medium,Moderate,F,Minor,False,Q1,True,9.3023,0.6108,1486
1e756a31-f6ab-4f47-b0bd-a3c3f6c7edc9,Jumping Stars,ValeGlass,Sacred Dreams,2025-02-06,Hip-Hop,180521,36,0.8405,0.6274,4,-9.82,1,0.0092,95.94,13396,IT,False,Wavelength Records,2025,2,Thursday,3.01,Medium,Moderate,E,Major,False,Q1,False,9.5028,0.6385,981
2cbfdbc1-0103-455b-9caa-7b914c621503,Electric Lights,Paradox,Burning II,2024-09-03,Rock,208480,6,0.4972,0.7258,0,-5.61,1,0.2482,121.59,2385,ZA,False,Apex Records,2024,9,Tuesday,3.47,Low,Loud,C,Major,False,Q3,False,7.7774,0.5772,62
f8a86282-6cf5-4f02-b2e2-57ef7470a05d,Quiet Floors,SethStone,Portraits,2020-12-11,Pop,239907,11,0.6325,0.606,5,-5.96,0,0.0016,131.89,1599,IT,False,Neon Label,2020,12,Friday,4.0,Low,Loud,F,Minor,False,Q4,False,7.3778,0.5981,1486
8c4f9b42-7de1-4380-b9ea-ce34d96b662b,Glass Edges,Seth Scar,Invisible,2024-07-12,Indie,226671,14,0.5588,0.7062,6,-6.43,1,0.0213,132.77,3337,ZA,False,Wavelength Records,2024,7,Friday,3.78,Low,Moderate,F#,Major,False,Q3,False,8.1131,0.61,16
e503dce6-b61a-4a36-b6d3-e8252f61068b,Drowning Shadows,Luna Ink,Glass Soul,2022-05-11,Hip-Hop,165374,30,0.6708,0.3069,9,-11.31,0,0.0092,136.54,17135,JP,False,Midnight Records,2022,5,Wednesday,2.76,Medium,Moderate,A,Minor,False,Q2,False,9.7489,0.5004,577
4388bbb3-c6ae-4389-80e5-901c9e5b6b4c,Thunder,RoccoMarsh,Silver,2022-01-27,Punk,143100,18,0.4708,0.8889,10,-4.52,0,0.0048,157.73,4133,NL,False,Island Records,2022,1,Thursday,2.38,Low,Loud,A#,Minor,False,Q1,False,8.327,0.6835,63
0278f875-f415-4274-9085-c37c97c97aaa,Quiet Frozen Pages,Knot Hart,Silent Streets,2022-12-22,R&B,243740,28,0.5376,0.5908,1,-7.72,1,0.0152,93.55,21134,ES,False,Interscope Records,2022,12,Thursday,4.06,Medium,Moderate,C#,Major,False,Q4,False,9.9587,0.4993,12111
0ee6e848-72a0-43e3-b714-9bf608f8405e,Silver Winds,Lyra Snow,Heart,2025-12-13,R&B,188281,6,0.9369,0.5243,4,-9.31,1,0.0696,78.52,1440,NG,False,Cipher Music,2025,12,Saturday,3.14,Low,Moderate,E,Major,False,Q4,True,7.2731,0.6109,55
1799b5ec-af3e-4e34-b423-4602b7c94e8b,The Scars,Horizon,Midnight Roads,2022-11-04,Classical,203651,20,0.2116,0.1703,10,-13.31,0,0.9052,110.26,4896,PH,False,Self-Released,2022,11,Friday,3.39,Low,Quiet,A#,Minor,False,Q4,False,8.4964,0.2246,385
00091215-6472-46d3-8d1e-c39e22f3470e,Velvet Echoes,Knot Hart,Ancient,2021-07-13,R&B,181928,24,0.8113,0.3805,8,-9.47,1,0.0802,106.03,15368,ES,False,Horizon Records,2021,7,Tuesday,3.03,Low,Moderate,G#,Major,False,Q3,False,9.6401,0.5425,12111
d306226e-0252-4806-8164-b83ef3077f5c,Circles,Knot Hart,The Burning Letters,2021-06-07,Rock,237940,29,0.5736,0.6042,4,-4.94,1,0.4548,138.97,15483,PT,False,Independent,2021,6,Monday,3.97,Medium,Loud,E,Major,False,Q2,False,9.6476,0.5839,12111
eeb9217e-512d-4232-90c1-4b76313fd1fd,Hidden,Summit Loom,Dark Angels,2025-03-31,EDM,274307,12,0.6076,0.7345,5,-6.02,1,0.0237,132.57,3615,BR,True,Spectrum Music,2025,3,Monday,4.57,Low,Moderate,F,Major,True,Q1,False,8.1931,0.6405,31
8760e4da-2c0b-4fc1-8ceb-6f50c1467165,Rising Dreams,Knot Hart,Dark Ghosts,2020-05-01,R&B,114067,44,0.7794,0.6027,9,-8.9,1,0.0333,92.14,60701,DE,False,Warner Music Group,2020,5,Friday,1.9,Medium,Moderate,A,Major,False,Q2,False,11.0137,0.5988,12111
47932a57-6008-4357-9a0f-878f0dca45eb,Jagged Doors,Rocco Ore,The Quiet Fragments,2020-02-06,R&B,264911,42,0.6552,0.5301,7,-9.59,1,0.0109,111.35,64767,TH,True,Stardust Label,2020,2,Thursday,4.42,Medium,Moderate,G,Major,True,Q1,False,11.0786,0.5475,1709
21f32622-ba6f-457d-8c33-696e6ee8d674,Drowning Heart,IsleEyre,Voices,2024-04-07,Pop,219246,29,0.652,0.6415,9,-8.7,1,0.0097,122.77,38510,IN,True,Columbia Records,2024,4,Sunday,3.65,Medium,Moderate,A,Major,True,Q2,True,10.5587,0.6071,5271
2d7471a9-66fa-4e08-a9e4-b1a324734147,Spinning Rain,RiverFlame,Empty,2020-10-05,Latin,281950,30,0.925,0.6235,2,-6.65,1,0.002,134.65,3893,GB,False,Drift Music,2020,10,Monday,4.7,Medium,Moderate,D,Major,False,Q4,False,8.2672,0.726,422
88627766-2d56-453a-8309-9781c1bb14f4,Walking Skies,Indie Vine,The Fading Verses,2025-02-27,EDM,263558,45,0.572,0.7291,7,-5.99,1,0.36,124.02,93335,TR,False,Self-Released,2025,2,Thursday,4.39,Medium,Loud,G,Major,False,Q1,False,11.444,0.6119,58
1cad1b0a-4188-4161-ba21-dc1980c1c643,Fleeting,Ethereal,Sacred Winds,2022-10-31,Pop,182364,23,0.5837,0.5749,4,-6.44,1,0.0202,142.9,25105,MX,False,Wavelength Records,2022,10,Monday,3.04,Low,Moderate,E,Major,False,Q4,False,10.1309,0.5819,3232
984360fa-2569-4e22-bc6e-0a336aad692c,Glowing Chains,Sterling Zen,Streets,2020-02-01,Folk,155401,39,0.4299,0.1596,3,-13.32,0,0.0023,106.98,25884,TR,False,Atlantic Records,2020,2,Saturday,2.59,Medium,Quiet,D#,Minor,False,Q1,True,10.1614,0.3029,2268
369da914-7036-4236-9783-fa3ccb21867f,Flying Keys,Maya Glen,Revolutions,2025-12-04,Hip-Hop,302056,40,0.9647,0.5731,0,-8.88,1,0.0179,153.13,174055,CO,False,Wavelength Records,2025,12,Thursday,5.03,Medium,Moderate,C,Major,False,Q4,False,12.0671,0.7482,8
a61d9753-9945-42cc-a969-95ca8e8d7062,Dreams,Maya Ridge,The Gentle Tales,2025-10-14,Alternative,221443,23,0.4686,0.4889,0,-5.76,0,0.047,122.19,7721,FR,False,Neon Label,2025,10,Tuesday,3.69,Low,Loud,C,Minor,False,Q4,False,8.9518,0.4718,118
8d8b2944-311a-4a1e-9fee-dd699c81e0e0,Frozen Cloudy Paradise,KiraFox,Ghosts,2023-02-27,Pop,246231,9,0.7161,0.8069,11,-4.5,0,0.0279,122.22,7721,US,True,Self-Released,2023,2,Monday,4.1,Low,Loud,B,Minor,True,Q1,False,8.9518,0.6981,37
370a1117-ea7b-410d-9051-69f33d48f173,The Roads,Sterling Zen,Journeys,2022-11-25,Folk,192701,27,0.4605,0.2466,8,-11.42,0,0.0818,93.15,23541,DE,False,Cipher Music,2022,11,Friday,3.21,Medium,Moderate,G#,Minor,False,Q4,False,10.0665,0.3302,2268
28b40af6-70e7-4300-adaa-f59b9f377f27,Silver Lines,Knot Hart,Portraits,2025-11-22,Pop,192919,25,0.5942,0.5813,3,-10.0,1,0.0521,127.18,17558,TH,True,Bedroom Records,2025,11,Saturday,3.22,Medium,Moderate,D#,Major,True,Q4,True,9.7733,0.5662,12111
7f6973d4-f2d7-466c-a3ad-a9ce8ff916f4,The Mountains,Sterling Zen,Sacred Dreams,2024-01-28,Jazz,299592,47,0.5239,0.4802,11,-9.28,1,0.3434,141.27,80430,CL,True,Cipher Music,2024,1,Sunday,4.99,Medium,Moderate,B,Major,True,Q1,True,11.2952,0.5177,2268
ee70c12d-44c6-491f-aac9-078161bbafd9,Fire,Indie Lake,Crystal Echoes,2020-08-16,Hip-Hop,148635,11,0.7699,0.6469,8,-9.69,1,0.0034,97.08,3140,TH,False,Indie Collective,2020,8,Sunday,2.48,Low,Moderate,G#,Major,False,Q3,True,8.0523,0.6197,247
74210e05-97ed-4cc4-9ba2-20c56225d459,Wicked Invisible Roses,Knot Hart,Records,2021-12-17,R&B,176055,5,0.6186,0.4574,7,-8.94,1,0.0082,102.61,1939,MX,False,Drift Music,2021,12,Friday,2.93,Low,Moderate,G,Major,False,Q4,False,7.5704,0.4913,12111
d21f8b50-fabe-4ed2-b760-08aac78debb6,Hollow Bitter Scars,IsleEyre,Sacred Thunder,2022-07-16,Pop,185380,37,0.777,0.6799,5,-3.14,1,0.1006,123.21,43119,US,False,Republic Records,2022,7,Saturday,3.09,Medium,Loud,F,Major,False,Q3,True,10.6717,0.6731,5271
3628fb34-2fa0-41c2-939d-693ea6ff976f,Burning Mirrors,Knot Hart,Reflections,2020-02-23,R&B,242085,48,0.7133,0.5437,11,-8.4,0,0.0893,110.67,36265,DE,False,Midnight Records,2020,2,Sunday,4.03,Medium,Moderate,B,Minor,False,Q1,True,10.4986,0.5752,12111
7b8509f8-a489-440a-840f-fffbb60baefe,Keys,Sterling Zen,Files,2021-06-16,Folk,195096,4,0.7869,0.2326,10,-12.33,1,0.0016,88.92,938,CA,False,Capitol Records,2021,6,Wednesday,3.25,Low,Quiet,A#,Major,False,Q2,False,6.8448,0.4491,2268
425555cd-3656-406f-84f4-babf7b120c0e,Kind Roses,Thea Jade,Young,2025-03-14,Pop,169493,28,0.6155,0.5204,10,-7.85,1,0.0074,117.17,44475,FR,True,Midnight Records,2025,3,Friday,2.82,Medium,Moderate,A#,Major,True,Q1,False,10.7027,0.536,80
fa63dcd8-1370-45ce-a2bd-cab1ab8efba9,Distant,Knot Hart,Heavy Gardens,2021-04-29,R&B,140159,31,0.8086,0.4708,6,-12.56,0,0.0462,137.94,22276,GB,True,Catalyst Records,2021,4,Thursday,2.34,Medium,Quiet,F#,Minor,True,Q2,False,10.0113,0.6231,12111
757e95ee-b593-4d17-aebc-060445a947f4,Chains,Horizon,Pages,2021-06-24,Jazz,148981,49,0.6462,0.5504,11,-5.9,0,0.3217,184.23,482133,FR,False,Republic Records,2021,6,Thursday,2.48,Medium,Loud,B,Minor,False,Q2,False,13.086,0.6561,385
67c9bd3d-b0c1-4461-918b-ea16ecddf716,Fading Streets,KiraStone,Silent Streets,2024-06-18,Alternative,292529,34,0.4374,0.6685,4,-6.12,0,0.0445,155.45,30799,EG,False,Capitol Records,2024,6,Tuesday,4.88,Medium,Moderate,E,Minor,False,Q2,False,10.3353,0.5787,24
790a6301-af27-4999-ab2e-d176abf3c07f,Heavy Thunder,Knot Hart,Shadows,2023-04-22,R&B,229176,30,0.7812,0.5475,9,-5.51,1,0.0184,114.69,1854,NL,False,Horizon Records,2023,4,Saturday,3.82,Medium,Loud,A,Major,False,Q2,True,7.5256,0.6096,12111
3f43e75c-4330-46d9-beed-3fde0be65ed1,Mountains,Nirvana,Frozen Love,2024-06-17,R&B,218473,22,0.6262,0.7215,3,-5.37,1,0.0182,83.49,10060,GB,False,Capitol Records,2024,6,Monday,3.64,Low,Loud,D#,Major,False,Q2,False,9.2164,0.5726,328
e490560b-ac91-4949-b6f3-228c9e026239,Velvet Angels,The Storms,Skies,2022-01-06,Classical,244688,69,0.0991,0.2301,9,-15.04,0,0.4664,95.49,421395,IT,False,Warner Music Group,2022,1,Thursday,4.08,High,Quiet,A,Minor,False,Q1,False,12.9513,0.1824,9
325aad18-11c8-428b-b167-224050df6984,Crystal Stars,Drake Stone,Fierce,2023-09-04,Pop,268775,10,0.4253,0.5748,11,-10.3,0,0.0968,126.11,3437,BR,False,Echo Studios,2023,9,Monday,4.48,Low,Moderate,B,Minor,False,Q3,False,8.1426,0.4945,12
94db181c-efe6-4332-a5ae-66a30fad7bd9,Invisible Memories,Knot Hart,The Ancient Tales,2021-09-25,R&B,245651,8,0.7743,0.7995,3,-11.85,1,0.0127,100.44,3601,EG,False,Warner Music Group,2021,9,Saturday,4.09,Low,Moderate,D#,Major,False,Q3,True,8.1892,0.6873,12111
469a4925-d951-44ea-9333-532f89103ae0,The Gardens,Knot Hart,Empty Storm,2020-11-25,R&B,256059,17,0.6033,0.5234,4,-10.85,1,0.0307,109.69,5537,PT,False,Spectrum Music,2020,11,Wednesday,4.27,Low,Moderate,E,Major,False,Q4,False,8.6194,0.5217,12111
b8a4f1f5-f9e4-4cf9-892f-9b25ec25727c,Soul,Knot Hart,Quiet Rain,2025-05-23,R&B,196703,8,0.8678,0.6719,2,-5.12,1,0.0171,130.6,2246,US,True,Republic Records,2025,5,Friday,3.28,Low,Loud,D,Major,True,Q2,False,7.7174,0.7167,12111
ced0466a-d4c9-4fa4-895f-a2f3166a2722,Glass Whispers,Dean Reed,Roads,2021-12-30,Reggaeton,252858,17,0.6711,0.7713,4,-5.33,1,0.0094,109.69,8221,JP,False,Bedroom Records,2021,12,Thursday,4.21,Low,Loud,E,Major,False,Q4,False,9.0146,0.6479,277
417877d5-54f9-4419-850e-0f9dfe5694e1,Demons,Isle Jay,Hollow Memories,2020-11-08,Latin,237585,25,0.64,0.6347,9,-7.1,1,0.0037,83.0,26012,SE,False,Spectrum Music,2020,11,Sunday,3.96,Medium,Moderate,A,Major,False,Q4,True,10.1664,0.5427,241
aa1efe1b-fc6e-4ea9-a53c-3227c41f8ec7,Sinking Angels,Horizon,Paradise,2025-03-18,Jazz,146902,46,0.4587,0.5223,4,-5.93,0,0.3242,133.76,98210,ZA,False,Self-Released,2025,3,Tuesday,2.45,Medium,Loud,E,Minor,False,Q1,False,11.4949,0.4978,385
e51dd4c2-642e-4537-bf18-9001aaa10bd9,Fleeting Demons,IsleEyre,Golden I,2020-03-05,Pop,201360,57,0.7731,0.7874,8,-0.44,0,0.0805,104.82,295858,US,False,Wavelength Records,2020,3,Thursday,3.36,High,Loud,G#,Minor,False,Q1,False,12.5976,0.6882,5271
73964701-5d73-47f7-a099-b79e19ac6c38,Electric Shadows,Knot Hart,Cosmic,2022-12-08,R&B,234885,52,0.7779,0.5652,0,-6.52,1,0.0564,116.35,621522,PH,False,Warner Music Group,2022,12,Thursday,3.91,High,Moderate,C,Major,False,Q4,False,13.3399,0.6177,12111
025bad30-ad65-4558-89e1-c22bf86ce794,Chasing Storm,The Dawns,Empty,2023-02-27,Pop,217518,51,0.5436,0.4681,9,-4.14,1,0.0165,124.23,144578,AU,False,Bedroom Records,2023,2,Monday,3.63,High,Loud,A,Major,False,Q1,False,11.8816,0.4964,750
e4eb0570-3e8b-4493-a333-c2ad70645fa6,Crawling Demons,Rocco Ore,Inner Roads,2020-02-16,Pop,228578,39,0.7965,0.6338,2,-5.92,0,0.0266,126.42,228422,AR,False,Independent,2020,2,Sunday,3.81,Medium,Loud,D,Minor,False,Q1,True,12.339,0.667,1709
